Year,Unemployment Rate: Monthly: Thailand,Producer Price Index: YoY: Monthly: Thailand,Consumer Price Index: YoY: Monthly: Thailand,Equity Market Index: Month End: SET,Consumer Price Index,CPI: Food & Non Alcoholic Beverages (FB),"CPI: FB: CH: Rice, Flour & Cereal (RF)",CPI: FB: CH: Meats Poultry & Fish (MF),CPI: FB: CH: Eggs and Dairy Products,CPI: FB: CH: Vegetables and Fruits,CPI: FB: CH: Seasoning and Condiments (SC),CPI: FB: CH: Non Alcoholic Beverages,CPI: FB: Prepared Food,CPI: Apparel & Footwears (CF),CPI: Housing & Furnishing (HF),CPI: HF: Shelter,"CPI: HF: Electricity, Fuel, Water Supply",CPI: HF: Textile of House Furnishing,CPI: HF: Cleaning Supplies,CPI: Medical & Personal Care (HP),CPI: HP: Medical Care,CPI: HP: Personal Care Expenses,CPI: Transport & Communication (TC),CPI: TC: Public Transportation Services,CPI: TC: Vehicles & Vehicle Operation,"CPI: Recreation, Reading, Education and Religion (RR)",CPI: Tobacco & Alcoholic Beverages (TA),CPI: Non Food & Beverages (NFB),CPI: NFB: Exclude Food and Energy,CPI: NFB: Food Exclude Raw Food,Non Core CPI: Raw Food and Energy,Non Core CPI: Raw Food and Energy: Raw Food,Non Core CPI: Raw Food and Energy: Energy,Core Consumer Price Index,CPI: TC: Communication and Equipments,MoC: Exports: Custom Basis,MoC: Exports: Custom Basis: USD,Exports: Agricultural Products,Exports: Agro Industrial Products,Exports: Principle Manufacturing Products,Exports: Mineral Products and Fuel,Exports: USD: Agricultural Products,Exports: USD: Agro Industrial Products,Exports: USD: Principle Manufacturing Products,Exports: USD: Mineral Products and Fuel,"Exports: USD: Other, Special Transaction and Articles",Exp: Agricultural Products (AP),Exp: Agro Industrial Products (AIP),Exp: Principle Manufacturing Products (PMP),Exp: Mineral Products & Fuel (MPF),"Exp: Other, Special Transaction & Articles",Exp: USD: Agricultural Products (AP),Exp: USD: Agro Industrial Products (AIP),Exp: USD: Principle Manufacturing Products (PMP),Exp: USD: Mineral Products & Fuel (MPF),"Exp: USD: Other, Special Transaction & Articles",MoC: Imports: Custom Basis,MoC: Trade Balance: Custom Basis,MoC: Imports: Custom Basis: USD,MoC: Trade Balance: Custom Basis: USD,Imports: Fuel Lubricants,Imports: Capital Goods,Imports: Raw Materials and Intermediate Products,Imports: Consumer Goods,Imports: Vehicles and Transport Accessories,"Imports: Arms, Munitions Used in Official Services",Imports: USD: Fuel Lubricants,Imports: USD: Capital Goods,Imports: USD: Raw Materials and Intermediate Products,Imports: USD: Consumer Goods,Imports: USD: Vehicles and Transport Accessories,"Imports: USD: Arms, Munitions Used in Official Services",Imp: Fuel Lubricants (FL),Imp: Capital Goods (CG),Imp: Raw Materials & Intermediate Products (MIP),Imp: Consumer Goods (CSG),Imp: Vehicles & Transport Accessories (VTA),"Imp: Arms, Munitions Used in Official Services (AMO)",Imp: USD: Fuel Lubricants (FL),Imp: USD: Capital Goods (CG),Imp: USD: Raw Materials & Intermediate Products (MIP),Imp: USD: Consumer Goods (CSG),Imp: USD: Vehicles & Transport Accessories (VTA),"Imp: USD: Arms, Munitions Used in Official Services (AMO)",Foreign Reserve: Foreign Exchange,CPI: HF: Shelter: House Rent,Reserve Requirement Ratio: Local Currency Deposits: Thailand,CPI: FB: CH: MF: Meats,CPI: FB: CH: MF: Poultry & Frog,CPI: FB: CH: Fish and Aquatic Animal,CPI: FB: Prepared Food: at Home,CPI: FB: Prepared Food: Food Away From Home,CPI: HP: Medical Care: Drugs & Medical Care (DM),CPI: HP: Medical Care: Services,CPI: TA: Tabacco Products,CPI: TA: Alcohlic Beverages,Core Consumer Price Index: Exclude House Rent,M2: YoY: Monthly: Thailand,Consumer Confidence: Net Balance: Monthly: Thailand
9/1/2007,1.2,3.08261406,1.99004975,845.5,82,63.7,63.8,62.2,76.8,44.9,65.1,83.5,69.4,98.5,94.6,93.5,96.4,95.1,84.6,90.9,91.1,88.8,101.7,98.4,99.9,104.1,62,96.5,94.9,70.1,69.7,57.4,95.2,87.1,101.3,465126.2965,13576.36592,43719.5013,25928.9589,372111.0267,22341.4398,1276.1092,756.8289,10861.3843,652.1144,29.9291,43719.5013,25928.9589,372111.0267,22341.4398,1025.3698,1276.1092,756.8289,10861.3843,652.1144,29.9291,390635.5441,74490.75243,11290.04463,2286.321296,67145.6287,107383.067,164228.1642,34101.1716,13218.9391,4558.5736,1940.6251,3103.5568,4746.4787,985.583,382.0503,131.7507,67145.6287,107383.067,164228.1642,34101.1716,13218.9391,4558.5736,1940.6251,3103.5568,4746.4787,985.583,382.0503,131.7507,78579.86,93.9,6,60.4,70.7,60.4,67.1,71.8,86.1,93.4,49,76.6,85.6,6.92591405,-24.2
10/1/2007,1.41254158,4.37956204,2.35148515,907.28,82.7,64.6,63.9,61.8,76.8,47.3,65.1,84,69.9,98.5,94.5,93.6,95.9,95.1,84.8,90.8,91.1,88.7,103.2,99.5,102.1,104.1,62.1,97,95.1,70.5,71.2,58.8,97.1,87.4,101.2,504434.1939,14818.86586,49810.5518,29302.0376,399421.4194,24608.9546,1463.2947,860.8119,11733.8842,722.9423,37.9327,49810.5518,29302.0376,399421.4194,24608.9546,1291.2305,1463.2947,860.8119,11733.8842,722.9423,37.9327,447116.0403,57318.15363,13005.12043,1813.745434,85390.1744,120475.5823,184392.8601,38162.2079,14519.5286,4175.687,2483.7165,3504.2345,5363.3758,1110.0119,422.3249,121.4569,85390.1744,120475.5823,184392.8601,38162.2079,14519.5286,4175.687,2483.7165,3504.2345,5363.3758,1110.0119,422.3249,121.4569,80198.34,93.9,6,59.5,70.3,60.6,67.3,72.5,86.1,93.4,49,76.7,85.9,7.14473547,-24.5
11/1/2007,1.10496149,7.85276074,2.9739777,846.44,83.1,64.4,63.8,62.3,78.1,46.4,65.6,84.2,69.9,98.5,94.6,93.6,96,95.2,84.9,90.9,91.1,88.9,105.3,100.1,105.5,104.4,62.1,97.8,95.1,70.5,72,58.5,100.6,87.4,101.1,506726.0368,14925.65646,50457.6103,29723.3215,397517.7436,28999.7251,1486.233,875.5028,11708.9173,854.1893,0.814,50457.6103,29723.3215,397517.7436,28999.7251,27.6364,1486.233,875.5028,11708.9173,854.1893,0.814,439285.2093,67440.82743,12814.62104,2111.035416,89034.0865,110923.3869,182745.705,41269.0542,15056.6754,256.3014,2597.2604,3235.8048,5330.9716,1203.8814,439.2262,7.4767,89034.0865,110923.3869,182745.705,41269.0542,15056.6754,256.3014,2597.2604,3235.8048,5330.9716,1203.8814,439.2262,7.4767,82393.55,93.9,6,60.3,71.7,60.4,67.4,72.5,86,93.4,49,76.6,86,5.66044136,-23.8
12/1/2007,0.84517391,8.68486352,2.9739777,858.1,83.1,64.3,63,62.9,78.8,45.2,66.7,84,70,98.6,94.7,93.6,96.5,95.2,85.3,90.9,91.1,88.9,105.9,100.4,106.4,104.4,62,98,95.2,70.7,71.9,58,101.7,87.5,101.1,456881.5452,13581.49659,53124.1158,25694.1725,353008.4064,25051.3965,1579.1949,763.7982,10493.7101,744.6907,0.1027,53124.1158,25694.1725,353008.4064,25051.3965,3.454,1579.1949,763.7982,10493.7101,744.6907,0.1027,409010.8237,47870.72156,12040.35395,1541.142639,78707.2507,115044.986,165474.2017,36618.037,12938.3563,227.9919,2316.9635,3386.6643,4871.1864,1077.9522,380.876,6.7116,78707.2507,115044.986,165474.2017,36618.037,12938.3563,227.9919,2316.9635,3386.6643,4871.1864,1077.9522,380.876,6.7116,85110.12,93.9,6,60.8,72.7,61,67.4,72.7,86.1,93.4,49,76.5,86.1,6.25265237,-22.7
1/1/2008,1.72,10.01236094,4.35323383,784.23,83.9,65.3,63,63.1,79,48.2,68.3,84.5,70,98.6,94.7,93.6,96.5,95.2,85.6,91.1,91.2,89.2,106.2,100.6,107,104.6,62.1,98.2,95.1,70.9,73.5,59.7,102.9,87.6,101.1,477297.1685,14268.97365,53595.5979,27491.0586,364031.8059,32167.7232,1602.26,821.8553,10882.8642,961.6659,0.3283,53595.5979,27491.0586,364031.8059,32167.7232,10.9829,1602.26,821.8553,10882.8642,961.6659,0.3283,493804.7538,-16507.5853,14613.93175,-344.958102,91586.1574,147776.024,198986.1419,40668.0435,14585.5404,202.8466,2710.4515,4373.3656,5888.9062,1203.5526,431.6526,6.0032,91586.1574,147776.024,198986.1419,40668.0435,14585.5404,202.8466,2710.4515,4373.3656,5888.9062,1203.5526,431.6526,6.0032,90182.44,93.9,6,61.1,73,61.2,67.7,72.7,86.2,93.4,49.2,76.7,86.1,5.83446134,-21.9
2/1/2008,1.53,11.23321123,5.36828964,845.76,84.4,66.6,63.4,67.2,80.5,48.8,69.8,84.8,70.7,98.6,94.9,93.6,97.2,95.2,85.3,91.2,91.2,89.3,106,100.4,106.7,104.7,62.5,98.2,95.1,71.7,74.7,61.3,102.8,87.8,101,435553.7605,13234.69342,46821.3527,26165.8554,334975.6657,27590.8868,1422.709,795.0731,10178.5374,838.374,0,46821.3527,26165.8554,334975.6657,27590.8868,0,1422.709,795.0731,10178.5374,838.374,0,454565.08,-19011.31954,13675.24308,-440.5496593,109505.4094,105971.1824,187240.4475,37392.8229,14317.3595,137.8584,3294.3866,3188.062,5632.9858,1124.9345,430.7268,4.1474,109505.4094,105971.1824,187240.4475,37392.8229,14317.3595,137.8584,3294.3866,3188.062,5632.9858,1124.9345,430.7268,4.1474,97822.92,93.9,6,70.6,73.7,61.8,68.9,73,86.3,93.4,49.2,77.3,86.4,5.7252285,-20.5
3/1/2008,1.52,11.12454655,5.33498759,817.03,84.9,67,64.3,68.8,82.6,47.7,70.1,84.7,71.4,98.7,94.8,93.6,97.2,95.2,84.7,91.4,91.2,89.6,107.5,100.3,109.5,104.7,62.5,98.7,95.1,72.4,75.5,61.4,105.4,88.1,101,485552.0726,15018.62272,55734.9408,30282.8422,374599.9551,24934.3346,1723.9388,936.6793,11586.7601,771.2445,0,55734.9408,30282.8422,374599.9551,24934.3346,0,1723.9388,936.6793,11586.7601,771.2445,0,475990.0324,9562.040244,14574.09775,444.5249766,94818.3662,115834.0392,209181.3904,41003.4167,14910.488,242.3319,2903.1955,3546.6638,6404.8191,1255.4628,456.5367,7.4198,94818.3662,115834.0392,209181.3904,41003.4167,14910.488,242.3319,2903.1955,3546.6638,6404.8191,1255.4628,456.5367,7.4198,107345.26,93.9,6,73.3,75.7,62.4,69.8,73.5,86.5,93.4,49.3,77.5,86.7,5.6555883,-19.3
4/1/2008,1.46,12.69276394,6.1500615,832.45,86.3,69.3,73.3,69.6,83.5,50.5,70.6,85,72.8,98.7,94.9,93.6,97.2,95.2,85.8,91.5,91.2,89.7,109.4,100.8,112.8,104.7,62.5,99.5,95.2,73.6,78.8,64.6,108.9,88.5,101,438154.185,14106.70267,50903.8248,29707.5754,324282.747,33260.0378,1638.8868,956.4577,10440.5263,1070.8319,0,50903.8248,29707.5754,324282.747,33260.0378,0,1638.8868,956.4577,10440.5263,1070.8319,0,484751.8707,-46597.68562,15442.87578,-1336.173105,114810.5639,111522.3195,203085.6735,40647.0036,14586.7395,99.5706,3657.5522,3552.7977,6469.757,1294.9029,464.6938,3.172,114810.5639,111522.3195,203085.6735,40647.0036,14586.7395,99.5706,3657.5522,3552.7977,6469.757,1294.9029,464.6938,3.172,107289.46,93.9,6,73.5,78.4,62.8,71.2,75,86.6,93.4,49.3,77.5,87.3,5.29779695,-20.1
5/1/2008,1.47,15.46511628,7.68292683,833.65,88.3,71.1,82.9,69.7,83.7,52.4,72.8,85.3,74.1,98.8,95,93.7,97.2,95.2,86.6,91.6,91.3,90,113.6,101.7,119.9,105.2,62.5,101.2,95.5,74.8,82.8,67.1,116.1,89.1,101,496126.0404,15881.11525,55982.0403,33567.9369,372821.3436,33754.7195,1791.9987,1074.5178,11934.1019,1080.4968,0,55982.0403,33567.9369,372821.3436,33754.7195,0,1791.9987,1074.5178,11934.1019,1080.4968,0,447454.3652,48671.67516,14168.91593,1712.199313,78032.3421,107546.2096,210042.1711,38195.9091,13487.0003,150.733,2470.9418,3405.5165,6651.1137,1209.4968,427.0741,4.7731,78032.3421,107546.2096,210042.1711,38195.9091,13487.0003,150.733,2470.9418,3405.5165,6651.1137,1209.4968,427.0741,4.7731,106415.18,93.9,6,72.5,80.4,63.5,72.4,76,87,93.4,49.3,77.5,88.1,4.60570893,-21.2
6/1/2008,1.16,18.64801865,8.65853659,768.59,89.1,71.1,85,69.7,83.5,48.9,74.6,85.4,75.9,98.9,95.1,94,95.8,95.3,89.1,91.6,91.3,90,118.9,102.8,129,105.2,62.6,103.2,95.7,76.6,84,65.5,124.4,89.9,100.9,530500.8676,16651.00024,62380.3537,34245.5789,398505.5713,35369.3638,1957.9521,1074.8769,12508.0217,1110.1495,0,62380.3537,34245.5789,398505.5713,35369.3638,0,1957.9521,1074.8769,12508.0217,1110.1495,0,518669.187,11831.68062,16112.74268,538.257556,111924.1638,124499.7471,220017.1185,45640.2556,16264.434,323.468,3476.9855,3867.6529,6834.9524,1417.8396,505.2636,10.0487,111924.1638,124499.7471,220017.1185,45640.2556,16264.434,323.468,3476.9855,3867.6529,6834.9524,1417.8396,505.2636,10.0487,103026.54,94.2,6,71.8,80.6,64,74.1,78.1,87.2,93.4,49.3,77.6,89,4.35879173,-22
7/1/2008,1.3,21.29411765,9.14634146,676.32,89.5,71.3,84.2,69.6,83,49.7,75.3,85.7,76.1,98.9,95.2,94,96,95.3,90.1,91.8,91.6,90,119.8,103.5,130.3,105.3,62.6,103.6,95.9,76.7,84.6,65.6,125.7,90.1,100.9,575282.2799,17369.63405,72694.3544,37412.2015,413420.301,51755.4229,2194.8779,1129.5955,12482.497,1562.6637,0,72694.3544,37412.2015,413420.301,51755.4229,0,2194.8779,1129.5955,12482.497,1562.6637,0,604866.0065,-29583.72668,18077.28651,-707.6524538,140627.8596,136406.6854,263650.9906,45836.5323,17549.667,794.2716,4202.8649,4076.7091,7879.5873,1369.8904,524.4969,23.7379,140627.8596,136406.6854,263650.9906,45836.5323,17549.667,794.2716,4202.8649,4076.7091,7879.5873,1369.8904,524.4969,23.7379,102137.33,94.2,6,70.8,80.7,64.5,74.1,78.3,87.3,93.6,49.3,77.6,89.2,2.89515764,-21.1
8/1/2008,1.2,21.59227986,6.62576687,684.44,86.9,72.4,82.5,70.3,83.6,52.4,75.4,86.2,76.9,98.9,86.6,94.1,58.9,95.3,90.4,91.9,91.6,90.1,110.7,98.8,115.9,105.3,62.7,97.3,94.2,77.6,78.7,67.3,101.6,89.2,100.9,539485.9247,16269.17746,64184.7967,36018.1444,398829.0215,40453.962,1935.6091,1086.1925,12027.4132,1219.9627,0,64184.7967,36018.1444,398829.0215,40453.962,0,1935.6091,1086.1925,12027.4132,1219.9627,0,558418.9689,-18933.04427,16669.22295,-400.0454917,132374.6655,115233.7206,252412.1491,42393.6927,15638.5723,366.1688,3951.4826,3439.8126,7534.691,1265.4834,466.8231,10.9304,132374.6655,115233.7206,252412.1491,42393.6927,15638.5723,366.1688,3951.4826,3439.8126,7534.691,1265.4834,466.8231,10.9304,98868.45,94.2,6,71.2,82.2,65.2,75,79.3,87.3,93.6,49.4,77.7,88.2,4.34770298,-22.3
9/1/2008,1.1,19.13875598,6.09756098,596.54,87,73.8,81.1,70.6,84.8,56.4,75.6,86.8,77,98.9,86.7,94.1,58.9,95.3,91.4,92.1,91.6,90.4,108.5,97.6,112.6,105.2,62.7,96.5,94.1,77.8,79.1,69.3,98.1,89.2,100.9,549982.1371,16295.76703,62887.0819,33704.6531,420778.1815,32612.2206,1863.3209,998.6564,12467.5017,966.288,0,62887.0819,33704.6531,420778.1815,32612.2206,0,1863.3209,998.6564,12467.5017,966.288,0,536449.2547,13532.88247,15736.26444,559.5025887,93977.28,120859.4376,257639.4021,47565.9283,15939.2039,468.0027,2756.7404,3545.3047,7557.624,1395.3044,467.5624,13.7284,93977.28,120859.4376,257639.4021,47565.9283,15939.2039,468.0027,2756.7404,3545.3047,7557.624,1395.3044,467.5624,13.7284,99906.36,94.2,6,71.2,81.5,65.8,75.4,79.3,87.7,93.6,49.4,77.7,88.2,4.69521444,-23.2
10/1/2008,1.2,8.50815851,3.8694075,416.53,85.9,73.6,80.2,70.4,85.4,56,75.9,87.5,77.2,98.9,87.4,94.1,60.9,95.5,92.9,92.3,91.6,90.7,103,97.3,103.2,105.3,62.8,94.6,94.1,77.9,76.3,68.9,89.4,89.3,100.9,516483.5786,15267.02863,58106.0083,36548.8871,389553.3446,32275.3386,1717.5882,1080.3691,11515.0264,954.0449,0,58106.0083,36548.8871,389553.3446,32275.3386,0,1717.5882,1080.3691,11515.0264,954.0449,0,540757.613,-24274.03433,15825.50813,-558.4795024,106589.2531,126661.1018,246938.5926,43759.5896,16210.8381,598.2378,3119.3811,3706.7926,7226.766,1280.6435,474.4173,17.5077,106589.2531,126661.1018,246938.5926,43759.5896,16210.8381,598.2378,3119.3811,3706.7926,7226.766,1280.6435,474.4173,17.5077,100962.23,94.2,6,70.7,80,66.4,75.5,79.4,87.7,93.6,49.4,77.9,88.3,5.30119344,-24.2
11/1/2008,1.4,1.82025028,2.16606498,401.84,84.9,74.3,78.4,70.7,85.6,58.8,75.2,87.9,77.2,98.9,87.3,94.1,60.5,95.5,93.5,92.5,91.6,91,95.7,94,91.5,105.2,62.8,92,93.8,77.9,73.9,70.3,77.5,89.1,100.9,402652.9023,11808.003,39282.8025,31438.5201,312606.7287,19324.851,1151.9883,921.9507,9167.3527,566.7112,0,39282.8025,31438.5201,312606.7287,19324.851,0,1151.9883,921.9507,9167.3527,566.7112,0,450478.5566,-47825.65436,13072.506,-1264.502998,79360.819,122631.2752,195298.7147,38191.4098,14684.8136,311.5243,2302.9837,3558.6557,5667.4032,1108.2824,426.1408,9.0402,79360.819,122631.2752,195298.7147,38191.4098,14684.8136,311.5243,2302.9837,3558.6557,5667.4032,1108.2824,426.1408,9.0402,103759.92,94.2,6,70.7,80.6,66.7,75.5,79.4,87.7,93.6,49.4,77.9,88,7.30190694,-25.8
12/1/2008,1.4,-1.59817352,0.48134777,449.96,83.5,73.1,77.9,70.8,86.3,55.2,74.4,87.9,77.2,98.9,87.3,94.1,60.5,96.4,93.1,92.5,91.6,91.3,91.1,93.1,83.8,105.3,62.8,90.2,93.7,77.8,70.3,68.3,69.7,89,100.9,404300.2261,11604.4841,39655.785,29187.9314,313429.2366,22027.273,1138.2257,837.7707,8996.2467,632.2409,0,39655.785,29187.9314,313429.2366,22027.273,0,1138.2257,837.7707,8996.2467,632.2409,0,396276.7973,8023.428715,11254.66621,349.8178883,84815.8529,113391.8548,145457.1231,36997.1675,14680.6699,934.1291,2408.8569,3220.4446,4131.131,1050.7574,416.946,26.5302,84815.8529,113391.8548,145457.1231,36997.1675,14680.6699,934.1291,2408.8569,3220.4446,4131.131,1050.7574,416.946,26.5302,108317.11,94.2,6,70.6,81,67.2,75.5,79.4,87.7,93.6,49.4,77.9,87.8,9.16331586,-25.2
1/1/2009,2.4,-2.47191011,-0.47675805,437.69,83.5,72.9,77.7,71.2,85.5,53.3,74.3,88.4,77.1,98.9,87.7,94.2,62.4,96.3,93.6,92.5,91.7,91.3,90.9,91.8,83.8,105.3,62.8,90.3,93.6,77.8,70.1,67.8,70.8,89,100.8,359880.9347,10489.09749,36541.1925,26087.6109,279311.1861,17940.9452,1065.0304,760.3501,8140.8099,522.9072,0,36541.1925,26087.6109,279311.1861,17940.9452,0,1065.0304,760.3501,8140.8099,522.9072,0,316238.1802,43642.7545,9118.747988,1370.349497,43778.5868,107038.5757,118583.2952,34266.3225,12163.9572,407.4427,1262.3583,3086.4641,3419.3568,988.0716,350.7485,11.7486,43778.5868,107038.5757,118583.2952,34266.3225,12163.9572,407.4427,1262.3583,3086.4641,3419.3568,988.0716,350.7485,11.7486,107907.82,94.3,6,70.7,81,68.2,75.4,79.4,87.8,93.7,49.4,77.9,87.7,9.33864754,-24.8
2/1/2009,1.9,-3.95170143,-0.11848341,431.52,84.3,72.6,77.9,71.9,85.5,51,74.3,88.5,77.1,98.9,90.1,94.1,74,96.3,93.7,92.5,91.8,91.3,92.9,91.8,87.6,105.3,62.8,92,94.1,77.8,72.1,67.3,78.9,89.3,100.7,405630.0928,11696.36946,41155.9418,28160.5935,323690.0909,12623.4666,1186.7342,812.0125,9333.6243,363.9985,0,41155.9418,28160.5935,323690.0909,12623.4666,0,1186.7342,812.0125,9333.6243,363.9985,0,285961.2843,119668.8085,8158.66717,3537.702287,50825.249,93727.3103,101137.1435,31143.8217,8238.1817,889.5781,1450.0784,2674.103,2885.5105,888.5541,235.0408,25.3803,50825.249,93727.3103,101137.1435,31143.8217,8238.1817,889.5781,1450.0784,2674.103,2885.5105,888.5541,235.0408,25.3803,110414.12,94.3,6,71.8,81,68.6,75.4,79.4,87.8,93.8,49.4,77.9,88.2,9.44327825,-26
3/1/2009,1.9,-4.02611534,-0.23557126,431.5,84.7,73.1,77.9,72.2,85.9,53.3,74.4,88.6,77.2,98.9,90.1,94.1,74,96.3,93.6,92.7,91.8,91.5,93.9,91.8,89.3,105.3,62.8,92.3,94.1,77.9,73.5,68.1,81.2,89.3,100.7,404017.6361,11533.47519,43141.2245,31859.864,316508.5441,12508.0034,1231.5508,909.5023,9035.3567,357.0655,0,43141.2245,31859.864,316508.5441,12508.0034,0,1231.5508,909.5023,9035.3567,357.0655,0,334678.0144,69339.62167,9454.181199,2079.293996,61442.8436,94507.2298,128762.3678,38553.8478,9964.4215,1447.304,1735.6735,2669.6958,3637.355,1089.0917,281.4808,40.8843,61442.8436,94507.2298,128762.3678,38553.8478,9964.4215,1447.304,1735.6735,2669.6958,3637.355,1089.0917,281.4808,40.8843,113408.91,94.2,6,72.7,80.5,68.7,75.5,79.4,87.9,93.8,49.4,77.9,88.2,8.94037369,-27.2
4/1/2009,2.1,-2.94736842,-0.92699884,491.69,85.5,74.1,78,73.3,87.3,56.8,74.6,88.6,77.2,99,90.2,94.1,74.9,96.3,94.1,92.8,91.8,91.7,95.4,91.8,92.3,105.3,62.8,93,94.2,77.9,76.1,70,85.3,89.4,100.7,367486.5121,10425.14928,38869.219,31571.2116,275055.3352,21990.7463,1102.6729,895.6372,7802.9882,623.851,0,38869.219,31571.2116,275055.3352,21990.7463,0,1102.6729,895.6372,7802.9882,623.851,0,349464.5006,18022.01151,9810.906811,614.2424698,60910.6427,92669.0874,148415.5709,35566.8672,10095.9145,1806.418,1710.0124,2601.6027,4166.6359,998.5083,283.4339,50.7136,60910.6427,92669.0874,148415.5709,35566.8672,10095.9145,1806.418,1710.0124,2601.6027,4166.6359,998.5083,283.4339,50.7136,114054.83,94.2,6,75.1,80.2,68.9,75.5,79.4,87.9,93.8,49.4,77.9,88.4,8.95950898,-27.9
5/1/2009,1.7,-7.15005035,-3.39750849,560.41,85.3,74.2,78.1,74.8,88.3,55.2,74.6,88.6,77.2,95.4,90.3,94.1,75.4,96.2,93.6,92.8,91.8,91.8,96.3,91.8,94,94.6,65.9,92.5,93.3,77.9,76.7,70.1,87.3,88.9,100.7,411296.9504,11648.17192,42288.458,32886.4439,313240.875,22881.1734,1197.634,931.3635,8871.1661,648.0083,0,42288.458,32886.4439,313240.875,22881.1734,0,1197.634,931.3635,8871.1661,648.0083,0,330098.0498,81198.90054,9251.626958,2396.544959,62282.43,93194.8101,129014.1727,36344.9567,8529.5384,732.1419,1745.5838,2611.9622,3615.8681,1018.6367,239.0566,20.5197,62282.43,93194.8101,129014.1727,36344.9567,8529.5384,732.1419,1745.5838,2611.9622,3615.8681,1018.6367,239.0566,20.5197,118463.87,94.2,6,78,81.5,69.1,75.5,79.4,87.8,93.8,53.2,80.1,87.5,9.1669461,-28.5
6/1/2009,1.4,-10.60903733,-3.92817059,597.48,85.6,73.8,78.1,74.8,88,53.3,74.8,88.7,77.3,95.5,90.3,94.1,75.4,96.3,93.7,92.9,91.8,91.8,98,91.8,97.2,94.6,71,93.4,93.6,78,77.6,69.5,91.9,89,100.7,421719.8498,12330.98976,47283.0677,33392.6142,317876.3458,23167.8221,1382.5458,976.3922,9294.63,677.4217,0,47283.0677,33392.6142,317876.3458,23167.8221,0,1382.5458,976.3922,9294.63,677.4217,0,394124.2077,27595.64212,11397.46118,933.528578,80759.0505,101223.2165,161304.8173,39244.2633,11166.4512,426.4089,2335.4266,2927.2185,4664.6853,1134.8833,322.9165,12.3311,80759.0505,101223.2165,161304.8173,39244.2633,11166.4512,426.4089,2335.4266,2927.2185,4664.6853,1134.8833,322.9165,12.3311,117886.18,94.3,6,77.8,82,69.2,75.5,79.4,87.9,93.8,59.3,83.8,87.8,9.01356241,-27.5
7/1/2009,1.2,-12.9970902,-4.3575419,624,85.6,73.6,78.1,73.9,88.4,52.3,74.8,89,77.3,95.5,90.3,94.1,75.5,96.2,93.5,92.9,91.8,91.9,98.2,91.8,97.5,94.6,71.2,93.5,93.6,78,77.3,68.8,92.4,89,100.7,437742.4344,12905.14252,47428.6224,33302.2375,327920.1282,29091.4464,1398.2495,981.7877,9667.4566,857.6488,0,47428.6224,33302.2375,327920.1282,29091.4464,0,1398.2495,981.7877,9667.4566,857.6488,0,416051.1311,21691.30335,12129.77058,775.3719393,78766.8446,107130.6184,176466.6438,39611.466,13516.3258,559.2326,2296.4095,3123.3416,5144.8001,1154.8532,394.062,16.3042,78766.8446,107130.6184,176466.6438,39611.466,13516.3258,559.2326,2296.4095,3123.3416,5144.8001,1154.8532,394.062,16.3042,120471.57,94.3,6,75.9,81.7,69,75.5,79.4,87.9,93.8,59.5,84.1,87.8,7.88788483,-26.6
8/1/2009,1.2,-10.41666667,-1.15074799,653.25,85.9,73.5,78.5,73.6,88.9,52.3,74.7,89,77.3,95.5,90.3,94.2,75.5,96.3,93.5,93,91.8,92,99.6,91.8,100.2,94.5,71.2,94,93.6,78,78.4,68.8,96,89,100.7,448628.4196,13280.88868,48138.0611,30975.828,340997.1141,28517.4165,1425.0462,916.9872,10094.6452,844.2101,0,48138.0611,30975.828,340997.1141,28517.4165,0,1425.0462,916.9872,10094.6452,844.2101,0,382636.8767,65991.54295,11201.31372,2079.57496,66246.4547,106348.2253,157744.2885,38885.6269,12780.1802,632.101,1939.299,3113.2384,4617.807,1138.338,374.1271,18.5041,66246.4547,106348.2253,157744.2885,38885.6269,12780.1802,632.101,1939.299,3113.2384,4617.807,1138.338,374.1271,18.5041,123016.28,94.3,6,75,81.7,68.9,75.5,79.4,88,93.8,59.6,84,87.8,7.55072247,-25.5
9/1/2009,1.2,-7.32931727,-1.03448276,717.07,86.1,74.3,79,73.3,88.9,56.6,74.9,89.1,77.4,95.5,90.4,94.2,75.5,96.3,93.7,93.2,91.8,92.3,98.8,91.8,99,94.5,71.2,93.8,93.7,78,78.9,70.2,94,89.1,100.7,503621.6541,14904.45854,49314.2132,33292.832,396766.6028,24248.0061,1459.4322,985.2865,11742.1309,717.6089,0,49314.2132,33292.832,396766.6028,24248.0061,0,1459.4322,985.2865,11742.1309,717.6089,0,441644.1918,61977.46235,12924.9105,1979.548043,96184.7093,111194.3494,172221.0021,45335.682,16302.2697,406.1793,2814.8876,3254.1513,5040.123,1326.7686,477.0931,11.887,96184.7093,111194.3494,172221.0021,45335.682,16302.2697,406.1793,2814.8876,3254.1513,5040.123,1326.7686,477.0931,11.887,127165.08,94.2,6,75,80.3,69.2,75.6,79.5,88,93.8,59.6,84.1,87.9,7.47102339,-24.4
